,qid,block,questionText,questionName,carryForward,choices,recode,description,text,subQuestion,questionType,questionSelector,questionSubSelector,validationForce,validationRequest,validationType,validationSettings,Easy.variable.name,Easy.variable.nameTEMP
2773,QID125205983,COPING_Baseline_Eysenck Neuroticism,Does your mood often go up and down?,Q2,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Does your mood often go up and down,Eysenck Neuroticism.mood
2774,QID125205984,COPING_Baseline_Eysenck Neuroticism,Do you ever feel 'just miserable' for no reason?,Q3,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you ever feel just miserable for no reason,Eysenck Neuroticism.feel_miserable
2775,QID125205984,COPING_Baseline_Eysenck Neuroticism,Do you ever feel 'just miserable' for no reason?,Q3,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you ever feel just miserable for no reason,Eysenck Neuroticism.feel_miserable
2776,QID125205984,COPING_Baseline_Eysenck Neuroticism,Do you ever feel 'just miserable' for no reason?,Q3,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you ever feel just miserable for no reason,Eysenck Neuroticism.feel_miserable
2777,QID125205984,COPING_Baseline_Eysenck Neuroticism,Do you ever feel 'just miserable' for no reason?,Q3,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you ever feel just miserable for no reason,Eysenck Neuroticism.feel_miserable
2778,QID125205985,COPING_Baseline_Eysenck Neuroticism,Are you an irritable person?,Q4,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you an irritable person,Eysenck Neuroticism.Are_you_an_irritable_person
2779,QID125205985,COPING_Baseline_Eysenck Neuroticism,Are you an irritable person?,Q4,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you an irritable person,Eysenck Neuroticism.Are_you_an_irritable_person
2780,QID125205985,COPING_Baseline_Eysenck Neuroticism,Are you an irritable person?,Q4,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you an irritable person,Eysenck Neuroticism.Are_you_an_irritable_person
2781,QID125205985,COPING_Baseline_Eysenck Neuroticism,Are you an irritable person?,Q4,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you an irritable person,Eysenck Neuroticism.Are_you_an_irritable_person
2782,QID125205986,COPING_Baseline_Eysenck Neuroticism,Are your feelings easily hurt?,Q5,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are your feelings easily hurt,Eysenck Neuroticism.Are_your_feelings_easily_hurt
2783,QID125205986,COPING_Baseline_Eysenck Neuroticism,Are your feelings easily hurt?,Q5,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are your feelings easily hurt,Eysenck Neuroticism.Are_your_feelings_easily_hurt
2784,QID125205986,COPING_Baseline_Eysenck Neuroticism,Are your feelings easily hurt?,Q5,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are your feelings easily hurt,Eysenck Neuroticism.Are_your_feelings_easily_hurt
2785,QID125205986,COPING_Baseline_Eysenck Neuroticism,Are your feelings easily hurt?,Q5,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are your feelings easily hurt,Eysenck Neuroticism.Are_your_feelings_easily_hurt
2786,QID125205987,COPING_Baseline_Eysenck Neuroticism,Do you often feel 'fed-up'?,Q6,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel fedup,Eysenck Neuroticism.Do_you_often_feel_fedup
2787,QID125205987,COPING_Baseline_Eysenck Neuroticism,Do you often feel 'fed-up'?,Q6,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel fedup,Eysenck Neuroticism.Do_you_often_feel_fedup
2788,QID125205987,COPING_Baseline_Eysenck Neuroticism,Do you often feel 'fed-up'?,Q6,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel fedup,Eysenck Neuroticism.Do_you_often_feel_fedup
2789,QID125205987,COPING_Baseline_Eysenck Neuroticism,Do you often feel 'fed-up'?,Q6,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel fedup,Eysenck Neuroticism.Do_you_often_feel_fedup
2790,QID125205988,COPING_Baseline_Eysenck Neuroticism,Would you call yourself a nervous person?,Q7,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself a nervous person,Eysenck Neuroticism.nervous_person_call
2791,QID125205988,COPING_Baseline_Eysenck Neuroticism,Would you call yourself a nervous person?,Q7,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself a nervous person,Eysenck Neuroticism.nervous_person_call
2792,QID125205988,COPING_Baseline_Eysenck Neuroticism,Would you call yourself a nervous person?,Q7,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself a nervous person,Eysenck Neuroticism.nervous_person_call
2793,QID125205988,COPING_Baseline_Eysenck Neuroticism,Would you call yourself a nervous person?,Q7,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself a nervous person,Eysenck Neuroticism.nervous_person_call
2794,QID125205989,COPING_Baseline_Eysenck Neuroticism,Are you a worrier?,Q8,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you a worrier,Eysenck Neuroticism.Are_you_a_worrier
2795,QID125205989,COPING_Baseline_Eysenck Neuroticism,Are you a worrier?,Q8,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you a worrier,Eysenck Neuroticism.Are_you_a_worrier
2796,QID125205989,COPING_Baseline_Eysenck Neuroticism,Are you a worrier?,Q8,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you a worrier,Eysenck Neuroticism.Are_you_a_worrier
2797,QID125205989,COPING_Baseline_Eysenck Neuroticism,Are you a worrier?,Q8,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you a worrier,Eysenck Neuroticism.Are_you_a_worrier
2798,QID125205990,COPING_Baseline_Eysenck Neuroticism,Would you call yourself tense or 'highly strung'?,Q9,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself tense or highly strung,Eysenck Neuroticism.highly_strung_call
2799,QID125205990,COPING_Baseline_Eysenck Neuroticism,Would you call yourself tense or 'highly strung'?,Q9,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself tense or highly strung,Eysenck Neuroticism.highly_strung_call
2800,QID125205990,COPING_Baseline_Eysenck Neuroticism,Would you call yourself tense or 'highly strung'?,Q9,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself tense or highly strung,Eysenck Neuroticism.highly_strung_call
2801,QID125205990,COPING_Baseline_Eysenck Neuroticism,Would you call yourself tense or 'highly strung'?,Q9,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Would you call yourself tense or highly strung,Eysenck Neuroticism.highly_strung_call
2802,QID125205991,COPING_Baseline_Eysenck Neuroticism,Do you worry too long after an embarrassing experience?,Q10,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you worry too long after an embarrassing experience,Eysenck Neuroticism.embarrassing_experience_worry
2803,QID125205991,COPING_Baseline_Eysenck Neuroticism,Do you worry too long after an embarrassing experience?,Q10,nan,8,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you worry too long after an embarrassing experience,Eysenck Neuroticism.embarrassing_experience_worry
2804,QID125205991,COPING_Baseline_Eysenck Neuroticism,Do you worry too long after an embarrassing experience?,Q10,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you worry too long after an embarrassing experience,Eysenck Neuroticism.embarrassing_experience_worry
2805,QID125205991,COPING_Baseline_Eysenck Neuroticism,Do you worry too long after an embarrassing experience?,Q10,nan,8,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you worry too long after an embarrassing experience,Eysenck Neuroticism.embarrassing_experience_worry
2806,QID125205992,COPING_Baseline_Eysenck Neuroticism,Do you suffer from 'nerves'?,Q11,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you suffer from nerves,Eysenck Neuroticism.Do_you_suffer_from_nerves
2807,QID125205992,COPING_Baseline_Eysenck Neuroticism,Do you suffer from 'nerves'?,Q11,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you suffer from nerves,Eysenck Neuroticism.Do_you_suffer_from_nerves
2808,QID125205992,COPING_Baseline_Eysenck Neuroticism,Do you suffer from 'nerves'?,Q11,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you suffer from nerves,Eysenck Neuroticism.Do_you_suffer_from_nerves
2809,QID125205992,COPING_Baseline_Eysenck Neuroticism,Do you suffer from 'nerves'?,Q11,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you suffer from nerves,Eysenck Neuroticism.Do_you_suffer_from_nerves
2810,QID125205993,COPING_Baseline_Eysenck Neuroticism,Do you often feel lonely?,Q12,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel lonely,Eysenck Neuroticism.Do_you_often_feel_lonely
2811,QID125205993,COPING_Baseline_Eysenck Neuroticism,Do you often feel lonely?,Q12,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel lonely,Eysenck Neuroticism.Do_you_often_feel_lonely
2812,QID125205993,COPING_Baseline_Eysenck Neuroticism,Do you often feel lonely?,Q12,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel lonely,Eysenck Neuroticism.Do_you_often_feel_lonely
2813,QID125205993,COPING_Baseline_Eysenck Neuroticism,Do you often feel lonely?,Q12,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Do you often feel lonely,Eysenck Neuroticism.Do_you_often_feel_lonely
2814,QID125205994,COPING_Baseline_Eysenck Neuroticism,Are you often troubled by feelings of guilt?,Q13,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you often troubled by feelings of guilt,Eysenck Neuroticism.troubled_feelings
2815,QID125205994,COPING_Baseline_Eysenck Neuroticism,Are you often troubled by feelings of guilt?,Q13,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Are you often troubled by feelings of guilt,Eysenck Neuroticism.troubled_feelings
2817,QID125205998_1,COPING_Baseline_PID5  25 Q , ,Q2,nan,1,1,People would describe me as reckless.,People would describe me as reckless.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,People would describe me as reckless,PID5  25 Q .People_would_describe_me_as_reckless
2818,QID125205998_2,COPING_Baseline_PID5  25 Q , ,Q2,nan,2,2,I feel like I act totally on impulse.,I feel like I act totally on impulse.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,I feel like I act totally on impulse,PID5  25 Q .act_totally_feel
2819,QID125205998_3,COPING_Baseline_PID5  25 Q , ,Q2,nan,3,3,"Even though I know better, I can’t stop making rash decisions.","Even though I know better, I can’t stop making rash decisions.",yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Even though I know better I can’t stop making rash decisions,PID5  25 Q .can’t_stop_making_rash_decisions
2820,QID125205998_4,COPING_Baseline_PID5  25 Q , ,Q2,nan,4,4,I often feel like nothing I do really matters.,I often feel like nothing I do really matters.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,I often feel like nothing I do really matters,PID5  25 Q .feel_matters
2821,QID125205998_5,COPING_Baseline_PID5  25 Q , ,Q2,nan,5,5,Others see me as irresponsible.,Others see me as irresponsible.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Others see me as irresponsible,PID5  25 Q .Others_see_me_as_irresponsible
2822,QID125205998_1,COPING_Baseline_PID5  25 Q , ,Q2,nan,1,1,People would describe me as reckless.,People would describe me as reckless.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,People would describe me as reckless,PID5  25 Q .People_would_describe_me_as_reckless
2823,QID125205998_2,COPING_Baseline_PID5  25 Q , ,Q2,nan,2,2,I feel like I act totally on impulse.,I feel like I act totally on impulse.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,I feel like I act totally on impulse,PID5  25 Q .act_totally_feel
2824,QID125205998_3,COPING_Baseline_PID5  25 Q , ,Q2,nan,3,3,"Even though I know better, I can’t stop making rash decisions.","Even though I know better, I can’t stop making rash decisions.",yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Even though I know better I can’t stop making rash decisions,PID5  25 Q .can’t_stop_making_rash_decisions
2825,QID125205998_4,COPING_Baseline_PID5  25 Q , ,Q2,nan,4,4,I often feel like nothing I do really matters.,I often feel like nothing I do really matters.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,I often feel like nothing I do really matters,PID5  25 Q .feel_matters
2826,QID125205998_5,COPING_Baseline_PID5  25 Q , ,Q2,nan,5,5,Others see me as irresponsible.,Others see me as irresponsible.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Others see me as irresponsible,PID5  25 Q .Others_see_me_as_irresponsible
2827,QID125205999_1,COPING_Baseline_PID5  25 Q , ,Q3,nan,1,1,I’m not good at planning ahead.,I’m not good at planning ahead.,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,I’m not good at planning ahead,PID5  25 Q .I’m_not_good_at_planning_ahead
